stop_id,route_id,driver_id,vehicle_id,hub,delivery_zone,delivery_note,customer_type,priority_level,signature_required,weather,stop_datetime_raw,scheduled_window_start_raw,scheduled_window_min,actual_delivery_time_raw,actual_arrival_min,packages_count,package_weight_lb_raw,package_weight_lb,distance_from_prev_mi,service_time_min,fuel_cost_usd,tip_usd,customer_claim_usd,cargo_temp_f,gps_accuracy_m,device_battery_pct,delivery_status,failure_reason,customer_satisfaction,internal_comment
S-00871,R-139,D-014,V-022,Denver-West,Downtown,front_desk,residential,standard,0,snow,2025/09/01 11:00:00 MST,2025/09/01 11:00:00 MST,114,2024-11-21 10:56:00,236,1,9.31,9.31,2.317,18.5,1.34,0.0,0.0,60.4,15.4,83.9,RESCHEDULED,,56.61,
S-00872,R-156,D-010,V-021,Denver-East,Suburban,side_entrance,residential ,expedited,0,rain,2025/01/26 08:15:00,2025/01/26 08:15:00,53,2024-11-22 08:26:00,86,2,2.02,2.02,9.209,6.04,3.19,1.99,0.0,42.84,4.1,70.5,delivered,,80.29,
S-00873,R-147,D-046,V-021,Denver-West,Industrial,garage,business,standard,0,snow,2025-12-19 12:50 MDT,2025-12-19 12:50 MDT,120,2024-11-23 12:53:00,353,3,4.09,4.09,4.351,9.53,1.97,0.0,0.0,49.73,8.8,40.4,delivered,,87.63,
S-00874,R-126,D-056,V-023,Colorado-Springs,Campus,side_entrance,business,expedited,1,rain,08/05/2025 05:35 PM MDT,08/05/2025 05:35 PM MDT,73,2024-11-24 17:37:00,637,1,3.30,3.3,4.126,10.91,1.61,,0.0,58.9,12.3,52.7,rescheduled,,68.13,
S-00875,R-133,D-009,V-024,Boulder,Industrial,side_entrance,residential,standard,0,clear,09-Feb-2025 15:35,09-Feb-2025 15:35,118,2024-11-25 15:28:00,508,1,5.01,5.01,2.808,4.42,1.07,0.0,0.0,53.83,12.1,64.4,delivered,,91.33,
S-00876,R-121,D-036,V-007,Denver-East,Suburban,locker_pickup,res,standard,0,clear,09-Oct-2025 08:45 MDT,09-Oct-2025 08:45 MDT,119,2024-11-26 08:45:00,105,1,7.94,7.94,2.952,3.63,1.78,2.56,0.0,54.84,5.0,66.2,delivered,,87.47,
S-00877,R-108,D-016,V-030,Denver-East,Suburban,front_desk,residential,expedited,0,fog,05/30/2025 01:20 PM,05/30/2025 01:20 PM,65,2024-11-27 13:22:00,382,1,2.09,2.09,4.316,5.19,1.93,0.0,118.12,53.53,14.6,37.4,delivered,,82.28,
S-00878,R-116,D-018,V-029,Boulder ,Suburban,leave_at_door,residential,expedited,0,rain,2025-05-16 07:50 MDT,2025-05-16 07:50 MDT,69,2024-11-28 13:19:00,379,2,3.74,3.74,1.5730447485941694,260.0,1.12,,0.0,49.76,409.2,70.9,DELIVERED,weather_delay,56.65,
S-00879,R-104,D-010,V-007,Boulder,Downtown,leave_at_door,residential,standard,0,rain,11/25/2024 05:20 PM,11/25/2024 05:20 PM,126,2024-11-29 17:12:00,612,1,5.31,5.31,1.07,10.9,0.98,2.09,0.0,39.16,7.7,74.0,delivered,,91.11,check
S-00880,R-156,D-019,V-025,Denver-West,Suburban,call_on_arrival,residential,standard,0,wind,16-Nov-2024 18:40 MST,16-Nov-2024 18:40 MST,125,2024-11-30 18:39:00,699,4,8.87,8.87,3.736,10.06,1.92,1.42,0.0,41.26,7.0,72.7,delivered,,85.23,
S-00881,R-116,D-040,V-027,Denver East,Rural,garage,business,standard,1,clear,09/09/2025 04:20 PM,09/09/2025 04:20 PM,97,2024-12-01 16:11:00,551,1,3.46,3.46,4.503,10.5,0.96,,0.0,34.16,26.8,60.6,delivered,,95.6,
S-00882,R-153,D-056,V-011,Boulder,Downtown,garage,residential,standard,1,clear,2025/10/05 18:45:00 MDT,2025/10/05 18:45:00 MDT,116,2024-12-02 18:46:00,706,4,4.48,4.48,2.697,21.5,1.15,0.0,0.0,45.37,5.6,28.7,delivered,,80.57,
S-00883,R-147,D-021,V-037,Colorado Springs,Suburban,front_desk,residential,expedited,0,wind,02-Dec-2024 17:00,02-Dec-2024 17:00,71,2024-12-03 16:57:00,597,8,60.45,60.45,3.954,12.5,1.94,,0.0,55.1,18.6,73.5,delivered,,90.39,
S-00884,R-149,D-021,V-013,Boulder ,Rural,call_on_arrival,Biz,standard,0,clear,2025-11-12 09:45,2025-11-12 09:45,124,2024-12-04 09:57:00,177,1,1.14,1.14,7.798,9.66,1.67,0.0,118.12,55.22,7.8,80.3,failed,customer_not_home,59.72,
S-00885,R-133,D-011,V-032,Boulder,Suburban,side_entrance,res,expedited,0,clear,03-Apr-2025 15:20 MST,03-Apr-2025 15:20 MST,71,2024-12-05 15:24:00,504,2,12.15,12.15,3.573,10.14,0.81,0.0,0.0,45.93,10.4,47.9,DELIVERED,,87.58,check
S-00886,R-157,D-030,V-032,Denver-West,Suburban,garage,residential ,standard,0,clear,2025/09/25 07:50:00 MDT,2025/09/25 07:50:00 MDT,121,2024-12-06 07:55:00,55,0,14.05,14.05,2.923,7.38,0.83,,0.0,56.6,9.0,67.4,failed,,59.95,
S-00887,R-102,D-020,V-032,Denver-West,Campus,call_on_arrival,residential,standard,0,clear,06-Mar-2025 13:45 MST,06-Mar-2025 13:45 MST,119,2024-12-07 13:29:00,389,1,3.71,3.71,2.252,7.69,0.72,,0.0,37.08,8.8,42.6,delivered,,82.1,
S-00888,R-133,D-006,V-026,Colorado-Springs,Downtown,front_desk,business ,standard,0,clear,11/26/2025 09:20 AM MST,11/26/2025 09:20 AM MST,123,2024-12-08 09:19:00,139,1,5.49,5.49,2.647,3.66,1.09,0.0,0.0,54.84,7.9,51.7,delivered,,85.73,
S-00889,R-114,D-030,V-016,Boulder ,Downtown,call_on_arrival,business ,expedited,0,clear,2025/03/24 08:50:00 MST,2025/03/24 08:50:00 MST,61,2024-12-09 08:49:00,109,4,12.1,12.1,1.375,17.03,0.91,4.4,0.0,44.54,22.2,84.9,delivered ,,78.9,
S-00890,R-104,D-038,V-023,Colorado Springs,Downtown,mailroom,business,standard,0,clear,06/15/2025 08:20 PM ,06/15/2025 08:20 PM ,133,2024-12-11 02:51:00,1191,1,3.0,3.0,0.9961177017296726,8.42,0.7,2.33,0.0,30.76,,94.7,delivered,,90.28,
S-00891,R-132,D-004,V-019,Boulder,Rural,mailroom,business,standard,0,snow,2024/12/14 18:40:00,2024/12/14 18:40:00,108,2024-12-11 19:02:00,722,1,4.61,4.61,11.03,5.19,4.17,0.0,0.0,51.25,6.3,84.3,delivered,,82.56,check
S-00892,R-119,D-039,V-031,Colorado-Springs,Rural,mailroom,business,standard,0,clear,10/11/2025 04:30 PM,10/11/2025 04:30 PM,122,2024-12-12 16:31:00,571,1,2.31,2.31,3.851,3.59,1.44,0.0,0.0,53.37,8.7,45.6,Delivered,,90.33,
S-00893,R-155,D-035,V-001,Denver-East,Downtown,mailroom,residential,standard,1,snow,11/19/2024 06:00 PM,11/19/2024 06:00 PM,123,2024-12-13 18:11:00,671,1,16.11,16.11,3.076,8.27,1.96,4.48,0.0,52.87,4.8,69.3,failed,weather_delay,50.81,
S-00894,R-109,D-007,V-028,Denver-East,Industrial,leave_at_door,residential,same_day,0,snow,2025-11-30 12:45 MDT,2025-11-30 12:45 MDT,50,2024-12-14 12:51:00,351,1,3.94,3.94,4.481,5.55,1.16,,0.0,38.43,15.0,80.4,delivered,,78.67,
S-00895,R-147,D-057,V-017,Denver-West,Industrial,side_entrance,Residential,standard,0,snow,03/10/2025 03:55 PM,03/10/2025 03:55 PM,114,2024-12-15 15:57:00,537,2,1.59,1.59,5.029,9.33,2.58,0.0,0.0,36.66,9.3,,failed,vehicle_issue,69.37,
S-00896,R-124,D-024,V-026,Denver-East,Downtown,leave_at_door,residential,standard,0,clear,29-Apr-2025 12:50 MDT,29-Apr-2025 12:50 MDT,109,2024-12-16 12:56:00,356,2,5.24,5.24,3.253,14.56,1.16,0.0,0.0,47.69,19.9,37.0,delivered,,88.83,
S-00897,R-104,D-003,V-026,Denver-West,Suburban,garage,business ,standard,1,clear,2025-11-28 09:05 MST,2025-11-28 09:05 MST,130,2024-12-17 09:04:00,124,1,2.46,2.46,1.363,24.96,0.83,,0.0,45.8,15.5,30.3,delivered,,88.19,
S-00898,R-113,D-037,V-036,Fort-Collins,Downtown,leave_at_door,residential,standard,0,clear,06-Nov-2024 15:00 MDT,06-Nov-2024 15:00 MDT,123,2024-12-18 14:54:00,474,1,7.51,7.51,0.559,3.36,0.55,5.65,0.0,42.87,4.4,,delivered,,90.93,
S-00899,R-119,D-024,V-036,Boulder,Downtown,side_entrance,residential,same_day,0,wind,2024-11-09 11:00 MDT,2024-11-09 11:00 MDT,57,2024-12-19 11:04:00,244,5,1.83,1.83,2.575,15.43,1.46,,0.0,58.51,9.3,26.4,delivered,,82.0,
S-00900,R-133,D-005,V-025,Fort-Collins,Industrial,call_on_arrival,residential,standard,0,rain,2025-12-09 15:05 MDT,2025-12-09 15:05 MDT,97,2024-12-20 15:18:00,498,1,5.26,5.26,5.453,4.57,2.69,0.0,0.0,39.89,10.9,47.0,delivered,,79.63,
S-00901,R-118,D-029,V-036,Denver-West,Suburban,call_on_arrival,residential,standard,1,clear,2025-04-15 10:35 MDT,2025-04-15 10:35 MDT,120,2024-12-21 10:30:00,210,2,4.96,4.96,1.188,10.52,0.93,0.0,0.0,35.7,18.1,49.1,delivered,,73.71,
S-00902,R-144,D-053,V-040,Denver-East,Downtown,leave_at_door,residential,Standard,0,rain,2025-10-05 10:20,2025-10-05 10:20,107,2024-12-22 10:17:00,197,2,9.44,9.44,1.293,3.84,0.85,0.0,0.0,36.09,8.9,60.8,delivered,,85.32,
S-00903,R-109,D-040,V-008,Denver-West,Downtown,rear_loading_dock,Residential,standard,0,clear,2025-01-02 11:35 MST,2025-01-02 11:35 MST,117,2024-12-23 11:39:00,279,1,2.28,2.28,1.791,10.41,0.85,0.0,0.0,,18.2,44.3,delivered,,88.48,
S-00904,R-124,D-007,V-026,Fort-Collins,Suburban,package_room_3F,Residential,standard,0,clear,2024/11/27 13:15:00 MST,2024/11/27 13:15:00 MST,116,2024-12-24 13:11:00,371,3,6.83,6.83,2.7,12.94,1.04,7.39,0.0,40.38,28.0,68.7,delivered,,92.04,
S-00905,R-136,D-051,V-022,Denver East,Downtown,garage,residential,standard,1,snow,2025-08-05 17:35 MDT,2025-08-05 17:35 MDT,113,2024-12-25 17:41:00,641,1,2.57,2.57,1.522,9.74,1.36,0.0,0.0,44.75,10.3,22.7,delivered,,82.33,
S-00906,R-113,D-024,V-010,Denver-East,Campus,front_desk,Biz,expedited,0,fog,30-Apr-2025 16:45 MST,30-Apr-2025 16:45 MST,69,2024-12-26 16:51:00,591,4,5.21,5.21,2.834,8.41,1.16,,0.0,47.99,20.8,,failed,,53.61,
S-00907,R-126,D-039,V-033,Denver East,Downtown,leave_at_door,residential,standard,0,clear,02/14/2025 10:05 AM,02/14/2025 10:05 AM,133,2024-12-27 10:10:00,190,3,7.29,7.29,3.087,14.78,1.29,4.53,0.0,43.33,,78.1,delivered,,84.8,
S-00908,R-103,D-033,V-003,Denver-East,Campus,mailroom,residential,standard,1,fog,2025-07-17 10:55 MST,2025-07-17 10:55 MST,109,2024-12-28 11:05:00,245,1,2.50,2.5,1.111,28.87,0.67,,118.12,,7.4,74.4,failed,address_issue,49.51,
S-00909,R-146,D-003,V-009,Denver-East,Downtown,call_on_arrival,residential,standard,0,clear,2025/02/01 12:00:00 MDT,2025/02/01 12:00:00 MDT,113,2024-12-29 11:56:00,296,1,3.48,3.48,2.553,22.33,0.99,6.73,0.0,34.46,7.2,78.7,delivered,,90.52,
S-00910,R-134,D-022,V-031,Dnvr-East,Suburban,call_on_arrival,business,Standard,0,rain,2025-09-24 12:15 MDT,2025-09-24 12:15 MDT,132,2024-12-30 12:21:00,321,1,3.17,3.17,2.234,2.6,1.26,0.0,0.0,42.64,8.2,77.1,Delivered,,88.86,
S-00911,R-139,D-030,V-010,Denver-East,Industrial,front_desk,business ,standard,1,clear,16-Apr-2025 19:30 MDT,16-Apr-2025 19:30 MDT,124,2024-12-31 19:35:00,755,4,23.77,23.77,8.204,33.94,2.71,0.0,0.0,51.26,9.8,43.1,delivered,,92.39,
S-00912,R-109,D-058,V-033,Denver-West,Downtown,garage,Residential,standard,1,rain,05/25/2025 02:55 PM MST,05/25/2025 02:55 PM MST,137,2025-01-01 14:59:00,479,1,1.72,1.72,1.386,10.3,0.86,1.32,0.0,37.66,,70.7,DELIVERED,,90.65,
S-00913,R-121,D-021,V-040,Boulder,Suburban,call_on_arrival,Biz,standard,0,clear,2025-02-27 11:20 MDT,2025-02-27 11:20 MDT,114,2025-01-02 11:10:00,250,2,8.88,8.88,2.502,14.85,1.14,,0.0,42.25,3.1,72.5,delivered,,86.26,
S-00914,R-140,D-011,V-026,Denver-West,Suburban,mailroom,residential,same_day,0,wind,2025-09-03 12:30 MST,2025-09-03 12:30 MST,30,2025-01-03 12:29:00,329,3,1.98,1.98,2.695,8.54,1.13,7.39,0.0,38.04,23.4,85.4,delivered ,,94.69,check
S-00915,R-138,D-048,V-020,Fort Collins,Rural,front_desk,residential,expedited,0,clear,2025-09-26 10:35,2025-09-26 10:35,65,2025-01-04 10:31:00,211,2,3.75,3.75,5.196,15.97,-1.77,,0.0,42.1,14.1,,delivered,,99.63,
S-00916,R-154,D-022,V-033,Fort-Collins,Campus,call_on_arrival,residential,expedite,0,fog,2024/12/26 16:10:00,2024/12/26 16:10:00,66,2025-01-05 16:20:00,560,1,2.66,2.66,3.923,3.76,1.49,,0.0,41.2,11.1,69.8,failed,package_damaged,55.72,
S-00917,R-132,D-033,V-035,Boulder,Suburban,building_super,residential,standard,0,rain,11/06/2025 01:05 PM MST,11/06/2025 01:05 PM MST,107,2025-01-06 13:13:00,373,2,2.44,2.44,3.527,8.38,0.76,0.0,0.0,39.65,18.6,84.5,delivered,,89.99,
S-00918,R-120,D-046,V-037,Denver-East,Suburban,side_entrance,residential,expedited,1,clear,02/26/2025 01:20 PM MST,02/26/2025 01:20 PM MST,64,2025-01-07 13:04:00,364,2,5.24,5.24,2.898,10.28,0.98,3.46,0.0,51.34,7.6,28.5,faild,,65.54,
S-00919,R-124,D-031,V-002,Fort-Collins,Downtown,mailroom,residential,standard,0,rain,2025/09/18 09:40:00 MST,2025/09/18 09:40:00 MST,119,2025-01-08 09:51:00,171,1,3.3,3.3,1.389,6.91,0.84,5.11,0.0,43.46,,38.2,failed,customer_not_home,61.28,
S-00920,R-127,D-022,V-008,Denver-West,Industrial,rear_loading_dock,Biz,expedited,0,wind,12/29/2024 09:45 AM,12/29/2024 09:45 AM,89,2025-01-09 09:50:00,170,1,2.48,2.48,8.229,6.79,2.68,0.0,0.0,,21.1,65.8,rescheduled,,71.9,
S-00921,R-151,D-038,V-020,Denver-East,Downtown,call_on_arrival,residential,standard,0,clear,2025/05/26 07:00:00,2025/05/26 07:00:00,116,2025-01-10 07:10:00,10,2,3.73,3.73,3.342,8.74,1.32,,118.12,45.09,8.9,67.3,failed,address_issue,61.25,check
S-00922,R-139,D-058,V-002,Boulder ,Downtown,mailroom,Business,same_day,0,clear,2025/07/07 10:50:00 MST,2025/07/07 10:50:00 MST,53,2025-01-11 10:46:00,226,2,12.65,12.65,2.8,10.19,0.99,0.0,0.0,41.66,4.9,35.1,delivered,,91.03,
S-00923,R-142,D-031,V-017,Boulder ,Downtown,side_entrance,residential,expedited,0,clear,03/05/2025 01:35 PM ,03/05/2025 01:35 PM ,69,2025-01-12 13:35:00,395,1,6.95,6.95,0.769,11.89,0.76,0.0,0.0,56.01,15.8,73.0,delivered,,93.73,check
S-00924,R-137,D-051,V-038,Denver-East,Rural,front_desk,Biz,standard,0,rain,2024-11-11 17:55 MDT,2024-11-11 17:55 MDT,114,2025-01-13 17:57:00,657,4,2.52,2.52,4.811,11.63,1.88,0.0,0.0,34.06,800.0,66.3,DELIVERED,,79.21,
S-00925,R-138,D-015,V-004,Denver-West,Suburban,garage,residential,standard,0,wind,2025-06-14 16:10,2025-06-14 16:10,124,07/32/2025 10:10 PM,554,1,5.70,5.7,3.752,2.95,1.83,0.0,0.0,41.92,24.9,84.2,rescheduled,,48.43,
S-00926,R-134,D-031,V-011,Denver-West,Downtown,leave_at_door,residential,same_day,1,wind,2025/08/05 13:55:00,2025/08/05 13:55:00,54,2025-01-15 13:57:00,417,2,3.93,3.93,4.391,23.66,1.54,0.0,0.0,56.95,9.6,52.6,failed,dog_on_premises,63.59,
S-00927,R-150,D-041,V-040,Denver-East,Downtown,side_entrance,res,same_day,0,wind,2025-05-03 09:50 MDT,2025-05-03 09:50 MDT,58,2025-01-16 09:46:00,166,4,19.65,19.65,2.46,10.41,1.09,,0.0,55.02,7.3,72.0,delivered,,85.88,check
S-00928,R-110,D-054,V-025,Boulder,Suburban,locker_pickup,residential,expedited,0,clear,2024-11-24 09:50 MDT,2024-11-24 09:50 MDT,59,2025-01-17 09:54:00,174,2,7.44,7.44,2.432,12.3,1.52,9.43,0.0,33.83,5.2,76.6,delivered,,89.22,
S-00929,R-103,D-053,V-016,Colorado Springs,Downtown,garage,Residential,expedited,0,rain,2025-06-04 12:40 MST,2025-06-04 12:40 MST,58,2025-01-18 12:49:00,349,3,16.67,16.67,2.621,23.17,1.69,0.0,118.12,41.25,6.4,53.3,failed,customer_not_home,64.17,
S-00930,R-113,D-037,V-008,Boulder,Suburban,call_on_arrival,business,standard,0,clear,08/10/2025 11:55 AM MST,08/10/2025 11:55 AM MST,122,2025-01-19 11:54:00,294,3,3.38,3.38,2.894,7.99,0.97,0.0,0.0,44.22,5.5,54.5,failed ,,56.18,
S-00931,R-121,D-002,V-029,Fort-Collins,Campus,front_desk,business,Expedited,0,snow,09-Dec-2024 12:10 MST,09-Dec-2024 12:10 MST,38,2025-01-20 12:15:00,315,3,5.42,5.42,1.821,8.83,0.46,0.0,0.0,46.97,6.7,53.5,failed,weather_delay,56.51,
S-00932,R-127,D-027,V-010,Denver-West,Industrial,mailroom,business,standard,0,clear,2025/12/26 16:20:00,2025/12/26 16:20:00,126,2025-01-21 16:22:00,562,6,9.55,9.55,3.366,23.27,1.3,0.0,0.0,,14.5,40.0,failed,address_issue,55.07,check
S-00933,R-127,D-045,V-014,Fort-Collins,Rural,front_desk,residential,expedited,0,snow,2024-11-27 14:30 ,2024-11-27 14:30 ,51,2025-01-22 14:43:00,463,1,6.03,6.03,7.75,10.85,2.8,6.73,0.0,46.54,13.3,56.6,rescheduled ,,65.46,
S-00934,R-159,D-033,V-040,Denver-West,Industrial,package_room_3F,residential,Standard,0,wind,2025-01-14 15:50 MST,2025-01-14 15:50 MST,125,2025-01-23 15:58:00,538,2,11.19,11.19,3.878,4.32,1.6,0.0,0.0,46.67,6.8,86.6,rescheduled,,63.81,
S-00935,R-146,D-031,V-004,Boulder,Rural,call_on_arrival,residential,standard,0,snow,03-Nov-2025 11:40 MDT,03-Nov-2025 11:40 MDT,111,2025-01-24 12:01:00,301,2,8.16,8.16,15.664,11.67,7.44,1.51,0.0,50.56,6.6,100.0,failed,security_access,56.0,
S-00936,R-114,D-009,V-034,Denver-West,Suburban,call_on_arrival,residential,standard,1,clear,02-Jan-2025 16:40 MST,02-Jan-2025 16:40 MST,118,2025-01-25 16:31:00,571,1,3.83,3.83,7.468,19.51,1.57,1.44,0.0,48.85,13.7,74.7,DELIVERED,,87.74,
S-00937,R-143,D-036,V-021,Denver-East,Suburban,garage,residential,Expedited,0,clear,2024-12-13 16:55,2024-12-13 16:55,60,2025-01-26 16:56:00,596,3,11.04,11.04,4.988,7.49,2.05,0.0,0.0,34.15,6.7,52.9,delivered,,86.3,
S-00938,R-125,D-031,V-034,Denver-East,Suburban,front_desk,residential,EXPEDITED,0,fog,2024-12-04 14:55,2024-12-04 14:55,46,2025-01-27 15:05:00,485,3,3.21,3.21,3.258,30.71,0.85,0.0,0.0,31.78,12.9,100.0,failed,,49.57,
S-00939,R-130,D-021,V-012,Denver-East,Industrial,leave_at_door,Biz,expedited,0,wind,03/16/2025 03:15 PM MDT,03/16/2025 03:15 PM MDT,50,2025-01-28 15:16:00,496,4,28.46,28.46,4.048,50.52,1.52,0.0,0.0,50.66,,58.2,rescheduled,,70.85,
S-00940,R-122,D-059,V-035,Denver East,Downtown,front_desk,residential,Standard,0,rain,03/25/2025 05:30 PM MST,03/25/2025 05:30 PM MST,109,2025-01-29 17:38:00,638,1,2.18,2.18,1.031,7.34,0.48,0.0,118.12,41.35,7.7,68.1,failed,customer_not_home,53.98,
S-00941,R-144,D-035,V-023,Fort-Collins,Suburban,side_entrance,residential ,standard,0,clear,06-Nov-2024 13:45 MST,06-Nov-2024 13:45 MST,144,2025-01-30 13:47:00,407,1,10.82,10.82,8.152,16.53,2.61,0.0,0.0,44.14,7.0,32.2,delivered,,85.54,
S-00942,R-140,D-050,V-017,Fort-Collins,Suburban,call_on_arrival,residential,standard,0,wind,04-Jan-2025 16:40 MDT,04-Jan-2025 16:40 MDT,128,2025-01-31 16:30:00,570,3,10.01,10.01,1.924,8.03,1.14,2.63,0.0,50.09,8.2,26.8,failed,address_issue,60.83,
S-00943,R-116,D-031,V-013,Boulder,Rural,call_on_arrival,business,expedited,0,clear,2025-08-13 10:35 MST,2025-08-13 10:35 MST,64,2025-02-01 10:46:00,226,1,6.28,6.28,8.218,5.24,1.62,4.13,0.0,40.94,5.8,74.9,delivered,,85.71,
S-00944,R-120,D-018,V-036,Boulder,Suburban,side_entrance,Biz,same_day,0,clear,25-Nov-2025 16:45,25-Nov-2025 16:45,39,2025-02-02 16:54:00,594,3,8.23,8.23,2.124,4.95,1.23,0.0,0.0,52.04,10.2,59.8,failed,vehicle_issue,54.89,
S-00945,R-150,D-015,V-020,Denver-West,Industrial,package_room_3F,residential,expedited,1,rain,2024-11-04 14:20 MST ,2024-11-04 14:20 MST ,66,2025-02-03 14:27:00,447,1,5.44,5.44,2.526,15.75,1.17,0.0,118.12,45.5,5.4,30.0,failed,vehicle_issue,61.1,
S-00946,R-145,D-019,V-014,Denver-West,Industrial,garage,residential,standard,0,clear,2025/08/12 10:50:00 MST,2025/08/12 10:50:00 MST,131,2025-02-04 10:47:00,227,1,2.33,2.33,3.503,6.64,1.27,,0.0,46.19,15.2,27.0,delivered,,90.06,
S-00947,R-121,D-046,V-032,Denver-East,Suburban,front_desk,residential,standard,1,clear,03-Nov-2025 12:10 MST,03-Nov-2025 12:10 MST,123,2025-02-05 12:02:00,302,2,8.22,8.22,4.093,20.59,1.07,0.0,0.0,63.21,15.7,36.9,delivered,,85.22,
S-00948,R-136,D-031,V-023,Boulder,Suburban,leave_at_door,business,standard,1,clear,2025/11/21 13:45:00 MST,2025/11/21 13:45:00 MST,109,2025-02-06 13:47:00,407,1,2.54,2.54,1.739,16.14,0.8,6.72,0.0,34.09,,56.9,failed,address_issue,47.31,
S-00949,R-119,D-060,V-018,Colorado Springs,Suburban,front_desk,residential,expedited,0,clear,06/06/2025 06:35 PM,06/06/2025 06:35 PM,54,2025-02-07 18:34:00,694,5,2.45,2.45,4.397,21.39,-1.6,0.0,0.0,49.23,3.7,66.2,failed,address_issue,60.44,check
S-00950,R-144,D-008,V-037,Fort Collins,Industrial,side_entrance,business,standard,0,rain,06/01/2025 03:45 PM MDT,06/01/2025 03:45 PM MDT,131,2025-02-08 15:55:00,535,1,3.11,3.11,5.066,6.06,1.83,0.0,0.0,38.5,9.9,52.3,delivered,,90.34,
S-00951,R-158,D-035,V-025,Boulder,Downtown,call_on_arrival,Biz,standard,0,rain,2025-01-17 10:50,2025-01-17 10:50,121,2025-02-09 10:45:00,225,3,4.2,4.2,0.986,5.32,0.66,2.53,0.0,33.17,4.4,54.0,delivered ,,82.98,check
S-00952,R-150,D-026,V-023,Denver-East,Suburban,building_super,residential,standard,0,clear,2025-04-02 17:55 MST,2025-04-02 17:55 MST,117,2025-02-10 17:56:00,656,1,7.35,7.35,5.087,6.54,1.73,0.0,0.0,44.14,10.1,50.7,rescheduled,,73.1,
S-00953,R-119,D-052,V-010,Fort-Collins,Suburban,hand_to_security,residential,standard,1,clear,2025/02/05 14:35:00 MDT,2025/02/05 14:35:00 MDT,114,2025-02-11 14:30:00,450,1,4.76,4.76,5.913,13.21,1.72,0.0,0.0,40.7,5.3,53.2,delivered,,94.09,
S-00954,R-146,D-003,V-019,Denver-West,Suburban,call_on_arrival,business,expedited,0,clear,2025/02/14 15:10:00,2025/02/14 15:10:00,46,2025-02-12 15:07:00,487,3,9.91,9.91,4.181,30.77,1.54,0.0,118.12,34.03,15.4,52.0,failed,customer_not_home,57.64,
S-00955,R-160,D-006,V-023,Denver-East,Rural,mailroom,residential,same_day,0,rain,2025/10/08 11:45:00 MST,2025/10/08 11:45:00 MST,31,2025-02-13 11:51:00,291,1,9.13,9.13,10.201,9.79,3.52,0.0,0.0,54.25,11.5,54.2,delivered,,68.37,
S-00956,R-148,D-029,V-017,Boulder,Rural,leave_at_door,residential,expedited,0,clear,2025-04-08 09:15 MDT,2025-04-08 09:15 MDT,55,2025-02-14 09:15:00,135,2,5.1,5.1,4.143,13.17,1.99,2.5,0.0,45.73,18.8,40.3,failed,address_issue,53.2,
S-00957,R-113,D-031,V-014,Denver-East,Suburban,garage,business,standard,0,clear,11/14/2025 12:00 PM MST,11/14/2025 12:00 PM MST,120,2025-02-15 12:04:00,304,2,15.49,15.49,5.287,28.25,1.67,6.32,0.0,52.89,800.0,99.8,delivered,,88.42,
S-00958,R-118,D-053,V-035,Fort Collins,Rural,side_entrance,residential,standard,0,clear,2025/02/19 13:10:00,2025/02/19 13:10:00,114,2025-02-16 13:20:00,380,2,7.16,7.16,8.483,23.63,1.72,0.0,0.0,45.91,11.0,53.1,failed,vehicle_issue,52.33,check
S-00959,R-145,D-060,V-036,Colorado-Springs,Downtown,leave_at_door,residential,standard,0,clear,2025/11/14 13:45:00 MST,2025/11/14 13:45:00 MST,116,2025-02-17 13:46:00,406,1,4.99,4.99,3.983,9.11,1.73,0.0,0.0,47.62,10.9,63.4,failed,package_damaged,63.14,
S-00960,R-107,D-018,V-009,Fort-Collins,Suburban,front_desk,business,standard,1,clear,2024-12-25 14:45,2024-12-25 14:45,113,2025-02-18 14:47:00,467,1,2.68,2.68,5.738,11.65,2.1,,0.0,68.54,9.6,61.9,delivered,,83.83,check
S-00961,R-116,D-040,V-038,Dnvr-East,Industrial,rear_loading_dock,residential,standard,0,clear,17-May-2025 15:20 MDT,17-May-2025 15:20 MDT,112,2025-02-19 15:28:00,508,1,5.51,5.51,3.558,11.05,1.46,7.59,118.12,67.85,4.8,73.5,failed,,60.12,
S-00962,R-143,D-016,V-004,Boulder ,Rural,side_entrance,residential,same_day,0,rain,25-Oct-2025 13:40,25-Oct-2025 13:40,36,2025-02-20 13:37:00,397,1,3.74,3.74,5.789,4.85,2.92,1.57,0.0,44.02,9.4,56.3,delivered,,86.01,
S-00866,R-115,D-058,V-034,Denver-East,Industrial,mailroom,residential,standard,0,clear,04/11/2025 11:30 AM MDT,04/11/2025 11:30 AM MDT,139,2025-02-21 11:31:00,271,3,3.27,3.27,2.29,12.86,0.74,0.0,0.0,48.83,14.8,30.2,delivered,,89.39,
S-00964,R-104,D-041,V-015,Dnvr-East,Industrial,call_on_arrival,business,expedited,0,clear,22-Nov-2024 12:55 MDT,22-Nov-2024 12:55 MDT,50,2025-02-22 12:54:00,354,2,14.46,14.46,3.373,17.45,1.65,0.0,0.0,56.84,10.6,60.1,delivered,,85.38,
S-00965,R-122,D-007,V-027,Colorado-Springs,Downtown,hand_to_security,residential,standard,1,snow,2025-10-10 13:55 MST ,2025-10-10 13:55 MST ,127,2025-02-23 13:55:00,415,2,4.77,4.77,1.755,23.66,0.82,,0.0,46.59,40.5,49.3,delivered,,84.59,
